Timestamp,SolarGeneration,AirTemperature,RelativeHumidity,WindSpeed,WindDirection
2020-01-01 00:15:00,0.0,13.86,50.2,15.28,S
2020-01-01 00:30:00,0.0,13.59333333,51.6,13.6,SE
2020-01-01 00:45:00,0.0,13.4,53.0,12.88,SE
2020-01-01 01:00:00,0.0,13.19333333,54.86666667,13.6,S
2020-01-01 01:15:00,0.0,13.2,56.2,14.8,S
2020-01-01 01:30:00,0.0,12.96666667,58.06666667,13.96,S
2020-01-01 01:45:00,0.0,12.62,60.53333333,11.08,S
2020-01-01 02:00:00,0.0,12.54,62.6,11.8,S
2020-01-01 02:15:00,0.0,12.71333333,63.6,13.12,S
2020-01-01 02:30:00,0.0,12.32,65.93333333,10.24,S
2020-01-01 02:45:00,0.0,11.99333333,67.46666667,7.426666667,SE
2020-01-01 03:00:00,0.0,11.7,69.2,8.92,S
2020-01-01 03:15:00,0.0,12.03333333,70.53333333,10.96,S
2020-01-01 03:30:00,0.0,12.24666667,70.6,11.44,S
2020-01-01 03:45:00,0.0,12.48666667,69.66666667,12.52,S
2020-01-01 04:00:00,0.0,12.81333333,68.0,14.68,S
2020-01-01 04:15:00,0.0,12.99333333,66.93333333,15.18,S
2020-01-01 04:30:00,0.0,13.30666667,64.73333333,16.24,S
2020-01-01 04:45:00,0.0,13.2,64.33333333,15.52,S
2020-01-01 05:00:00,0.0,13.02,65.73333333,14.68,S
2020-01-01 05:15:00,0.0,12.88,66.6,14.56,S
2020-01-01 05:30:00,0.0,12.67333333,68.53333333,14.92,S
2020-01-01 05:45:00,0.0,12.22,70.86666667,13.48,S
2020-01-01 06:00:00,0.0,11.92,72.4,11.08,S
2020-01-01 06:15:00,0.0,11.36666667,74.0,7.253333333,SE
2020-01-01 06:30:00,0.0,11.83333333,73.6,5.773333332999999,S
2020-01-01 06:45:00,0.144,12.06,72.33333333,0.12,S
2020-01-01 07:00:00,0.259,13.04,69.93333333,0.0,S
2020-01-01 07:15:00,0.442,14.44,64.13333333,3.986666667,S
2020-01-01 07:30:00,0.716,15.12666667,60.33333333,6.453333333,SE
2020-01-01 07:45:00,1.157,15.77333333,55.8,3.68,SE
2020-01-01 08:00:00,1.668,16.45333333,52.2,5.8666666670000005,SE
2020-01-01 08:15:00,2.261,17.05333333,49.6,6.066666667000001,SE
2020-01-01 08:30:00,2.81,17.4,47.0,4.666666667,SE
2020-01-01 08:45:00,3.346,18.46666667,43.33333333,7.293333333,S
2020-01-01 09:00:00,3.85,19.37333333,34.73333333,20.76,SW
2020-01-01 09:15:00,4.4,19.85333333,33.66666667,19.52,S
2020-01-01 09:30:00,4.919,20.31333333,32.4,18.46,S
2020-01-01 09:45:00,5.434,20.56,30.8,19.88,SW
2020-01-01 10:00:00,5.777,21.40666667,29.66666667,15.7,S
2020-01-01 10:15:00,6.242,21.83333333,28.53333333,14.74,S
2020-01-01 10:30:00,6.625,22.12,27.0,18.0,S
2020-01-01 10:45:00,6.959,22.63333333,26.46666667,15.2,SW
2020-01-01 11:00:00,6.966,22.91333333,25.2,16.02,SW
2020-01-01 11:15:00,7.122,23.64666667,24.33333333,15.82,S
2020-01-01 11:30:00,7.268,24.12,22.13333333,16.32,SW
2020-01-01 11:45:00,7.401,24.58,21.6,17.16,SW
2020-01-01 12:00:00,7.399,24.9,21.0,16.08,SW
2020-01-01 12:15:00,7.469,25.42,21.06666667,15.12,SW
2020-01-01 12:30:00,7.579,25.50666667,20.86666667,16.08,SW
2020-01-01 12:45:00,7.574,26.44,19.46666667,17.16,SW
2020-01-01 13:00:00,7.566,26.47333333,19.6,14.24,W
2020-01-01 13:15:00,7.55,27.14,18.2,15.46,W
2020-01-01 13:30:00,7.568,27.48666667,17.73333333,20.24,W
2020-01-01 13:45:00,7.585,27.70666667,16.73333333,19.0,W
2020-01-01 14:00:00,7.491,28.28666667,17.26666667,19.78,W
2020-01-01 14:15:00,7.512,28.08,17.53333333,20.0,W
2020-01-01 14:30:00,7.442,28.37333333,16.33333333,20.02,W
2020-01-01 14:45:00,7.474,28.32,17.0,17.78,W
2020-01-01 15:00:00,7.283,28.65333333,16.73333333,20.12,SW
2020-01-01 15:15:00,7.24,28.57333333,16.0,21.36,SW
2020-01-01 15:30:00,7.144,28.84666667,16.6,20.54,SW
2020-01-01 15:45:00,7.076,28.61333333,17.06666667,19.26,SW
2020-01-01 16:00:00,6.807,28.77333333,16.66666667,17.32,SW
2020-01-01 16:15:00,6.747,28.96666667,16.4,18.64,SW
2020-01-01 16:30:00,6.576,29.2,15.6,19.78,SW
2020-01-01 16:45:00,6.437,29.34666667,15.0,20.24,W
2020-01-01 17:00:00,5.959,29.36,15.06666667,17.68,SW
2020-01-01 17:15:00,5.624,29.36,15.46666667,17.8,SW
2020-01-01 17:30:00,5.161,29.47333333,15.4,20.12,W
2020-01-01 17:45:00,4.745,29.45333333,15.73333333,16.06,SW
2020-01-01 18:00:00,4.199,29.30666667,15.6,15.82,SW
2020-01-01 18:15:00,3.738,29.2,16.0,17.28,S
2020-01-01 18:30:00,3.234,29.26,15.6,14.02,S
2020-01-01 18:45:00,2.721,29.08,15.73333333,14.72,SW
2020-01-01 19:00:00,2.214,28.86,16.06666667,15.64,S
2020-01-01 19:15:00,1.738,28.4,17.0,18.28,S
2020-01-01 19:30:00,1.266,28.18666667,17.0,14.92,S
2020-01-01 19:45:00,0.875,27.89333333,17.4,12.88,S
2020-01-01 20:00:00,0.556,27.06,19.13333333,16.28,S
2020-01-01 20:15:00,0.308,26.43333333,20.0,14.2,S
2020-01-01 20:30:00,0.0,25.9,20.73333333,13.6,S
2020-01-01 20:45:00,0.0,25.19333333,21.66666667,11.68,S
2020-01-01 21:00:00,0.0,24.94,22.0,12.04,S
2020-01-01 21:15:00,0.0,24.78,22.53333333,14.08,S
2020-01-01 21:30:00,0.0,24.14666667,25.86666667,19.68,S
2020-01-01 21:45:00,0.0,23.11333333,30.6,16.86,SE
2020-01-01 22:00:00,0.0,22.47333333,34.33333333,18.76,SE
2020-01-01 22:15:00,0.0,21.97333333,36.8,22.52,SE
2020-01-01 22:30:00,0.0,21.23333333,39.2,23.14,SE
2020-01-01 22:45:00,0.0,20.42,42.73333333,22.76,SE
2020-01-01 23:00:00,0.0,19.74666667,45.33333333,21.16,SE
2020-01-01 23:15:00,0.0,18.93333333,48.33333333,18.5,S
2020-01-01 23:30:00,0.0,18.3,52.26666667,20.54,S
2020-01-01 23:45:00,0.0,17.85333333,54.86666667,20.64,SE
2020-01-02 00:00:00,0.0,17.42666667,56.8,18.86,SE
2020-01-02 00:15:00,0.0,17.03333333,58.53333333,16.62,SE
2020-01-02 00:30:00,0.0,16.71333333,59.53333333,14.92,SE
2020-01-02 00:45:00,0.0,16.33333333,61.33333333,14.32,S
2020-01-02 01:00:00,0.0,15.94666667,62.8,14.08,S
2020-01-02 01:15:00,0.0,15.67333333,64.06666667,13.72,S
2020-01-02 01:30:00,0.0,15.4,65.73333333,13.96,S
2020-01-02 01:45:00,0.0,15.20666667,66.26666667,13.48,S
2020-01-02 02:00:00,0.0,15.06666667,66.93333333,13.12,S
2020-01-02 02:15:00,0.0,14.70666667,67.53333333,11.56,S
2020-01-02 02:30:00,0.0,14.58666667,68.06666667,12.16,S
2020-01-02 02:45:00,0.0,14.31333333,69.33333333,11.8,S
2020-01-02 03:00:00,0.0,14.16,69.8,11.68,S
2020-01-02 03:15:00,0.0,14.14,69.8,13.96,S
2020-01-02 03:30:00,0.0,14.08666667,69.46666667,13.84,S
2020-01-02 03:45:00,0.0,13.98,69.06666667,13.36,S
2020-01-02 04:00:00,0.0,13.66666667,70.2,11.92,S
2020-01-02 04:15:00,0.0,13.49333333,71.26666667,11.08,S
2020-01-02 04:30:00,0.0,13.49333333,71.2,8.8,S
2020-01-02 04:45:00,0.0,13.08666667,72.6,7.426666667,S
2020-01-02 05:00:00,0.0,12.96,73.26666667,5.693333332999999,S
2020-01-02 05:15:00,0.0,12.74666667,74.06666667,5.693333332999999,S
2020-01-02 05:30:00,0.0,12.4,75.2,3.72,S
2020-01-02 05:45:00,0.0,12.14,76.53333333,6.24,S
2020-01-02 06:00:00,0.0,12.3,77.0,10.24,S
2020-01-02 06:15:00,0.0,12.73333333,75.86666667,10.24,S
2020-01-02 06:30:00,0.0,13.16,73.93333333,9.16,S
2020-01-02 06:45:00,0.127,13.7,71.66666667,6.04,S
2020-01-02 07:00:00,0.232,14.64666667,68.2,7.733333332999999,S
2020-01-02 07:15:00,0.409,15.62,63.8,11.32,S
2020-01-02 07:30:00,0.676,16.41333333,59.73333333,14.68,S
2020-01-02 07:45:00,1.123,17.3,56.2,14.08,SE
2020-01-02 08:00:00,1.63,18.11333333,52.93333333,13.6,SE
2020-01-02 08:15:00,2.231,18.92666667,49.93333333,13.0,SE
2020-01-02 08:30:00,2.751,19.75333333,47.26666667,11.92,SE
2020-01-02 08:45:00,3.297,20.46666667,44.4,12.76,SE
2020-01-02 09:00:00,3.745,21.24666667,42.2,10.48,SE
2020-01-02 09:15:00,4.231,21.86666667,40.06666667,10.36,SE
2020-01-02 09:30:00,4.696,22.77333333,37.73333333,9.133333333,SE
2020-01-02 09:45:00,5.179,23.02,36.53333333,8.0,SW
2020-01-02 10:00:00,5.474,23.62666667,35.73333333,7.64,NW
2020-01-02 10:15:00,5.951,24.44,33.6,8.933333333,SW
2020-01-02 10:30:00,6.356,25.42,29.46666667,15.28,SW
2020-01-02 10:45:00,6.724,26.10666667,28.13333333,17.38,W
2020-01-02 11:00:00,6.862,25.96,26.53333333,14.08,SW
2020-01-02 11:15:00,7.029,26.7,25.73333333,15.16,SW
2020-01-02 11:30:00,7.145,27.14666667,23.6,13.6,SW
2020-01-02 11:45:00,7.308,27.06,22.4,15.08,W
2020-01-02 12:00:00,7.265,27.64,22.66666667,13.12,W
2020-01-02 12:15:00,7.348,28.14666667,21.8,13.57333333,SW
2020-01-02 12:30:00,7.397,28.26666667,18.93333333,14.1,SW
2020-01-02 12:45:00,7.523,29.11333333,17.53333333,15.46,SW
2020-01-02 13:00:00,7.429,29.21333333,16.13333333,15.08,W
2020-01-02 13:15:00,7.47,29.35333333,17.53333333,12.4,SW
2020-01-02 13:30:00,7.51,29.82,17.66666667,15.2,SW
2020-01-02 13:45:00,7.558,30.28666667,15.46666667,15.68,W
2020-01-02 14:00:00,7.458,30.64666667,14.13333333,12.25333333,SW
2020-01-02 14:15:00,7.287,30.62666667,14.0,12.76,SW
2020-01-02 14:30:00,7.335,30.71333333,14.93333333,9.8,SE
2020-01-02 14:45:00,7.273,31.32,14.2,13.0,SW
2020-01-02 15:00:00,7.209,31.91333333,13.46666667,10.81333333,W
2020-01-02 15:15:00,7.055,32.28666667,12.6,14.72,SW
2020-01-02 15:30:00,6.97,32.74,12.06666667,14.68,W
2020-01-02 15:45:00,6.912,32.62666667,11.46666667,13.84,SW
2020-01-02 16:00:00,6.756,32.86,11.26666667,13.86,W
2020-01-02 16:15:00,6.6,33.01333333,10.13333333,12.64,SW
2020-01-02 16:30:00,6.52,33.26,9.866666667,11.46,W
2020-01-02 16:45:00,6.29,33.25333333,9.466666667,12.25333333,SW
2020-01-02 17:00:00,5.04,32.92,9.466666667,15.54,W
2020-01-02 17:15:00,5.468,33.34666667,9.0,14.68,W
2020-01-02 17:30:00,5.012,33.54,9.6,15.64,W
2020-01-02 17:45:00,4.526,33.16666667,10.13333333,14.82,W
2020-01-02 18:00:00,4.019,33.34666667,10.6,10.78666667,W
2020-01-02 18:15:00,3.431,32.95333333,11.06666667,15.88,SW
2020-01-02 18:30:00,3.025,32.74,12.4,16.3,W
2020-01-02 18:45:00,2.571,32.34666667,13.33333333,19.04,SW
2020-01-02 19:00:00,2.121,32.18666667,14.0,14.7,SW
2020-01-02 19:15:00,1.73,31.55333333,17.66666667,17.96,S
2020-01-02 19:30:00,1.244,30.41333333,22.53333333,18.52,SE
2020-01-02 19:45:00,0.836,29.3,24.33333333,20.98,SE
2020-01-02 20:00:00,0.541,28.11333333,26.0,22.24,SE
2020-01-02 20:15:00,0.301,27.36666667,27.73333333,23.36,SE
2020-01-02 20:30:00,0.175,26.45333333,30.4,21.48,SE
2020-01-02 20:45:00,0.0,25.57333333,33.2,23.12,SE
2020-01-02 21:00:00,0.0,24.74,35.46666667,25.14,SE
2020-01-02 21:15:00,0.0,23.73333333,38.0,20.9,S
2020-01-02 21:30:00,0.0,22.66666667,41.2,23.24,S
2020-01-02 21:45:00,0.0,21.90666667,43.46666667,20.26,S
2020-01-02 22:00:00,0.0,21.34,45.0,19.0,S
2020-01-02 22:15:00,0.0,20.80666667,46.0,23.12,S
2020-01-02 22:30:00,0.0,20.36,47.0,22.98,SE
2020-01-02 22:45:00,0.0,19.84,47.93333333,21.4,SE
2020-01-02 23:00:00,0.0,19.37333333,49.2,20.4,SE
2020-01-02 23:15:00,0.0,18.98666667,50.53333333,22.5,SE
2020-01-02 23:30:00,0.0,18.53333333,52.13333333,22.52,SE
2020-01-02 23:45:00,0.0,18.15333333,54.13333333,23.02,SE
2020-01-03 00:00:00,0.0,17.73333333,55.86666667,21.18,SE
2020-01-03 00:15:00,0.0,17.44666667,57.66666667,22.78,SE
2020-01-03 00:30:00,0.0,17.15333333,59.46666667,23.38,SE
2020-01-03 00:45:00,0.0,16.87333333,60.93333333,19.62,SE
2020-01-03 01:00:00,0.0,16.74666667,62.2,21.9,SE
2020-01-03 01:15:00,0.0,16.5,63.26666667,21.32,SE
2020-01-03 01:30:00,0.0,16.23333333,64.4,20.8,SE
2020-01-03 01:45:00,0.0,15.96666667,65.4,19.02,SE
2020-01-03 02:00:00,0.0,15.66,66.66666667,19.4,SE
2020-01-03 02:15:00,0.0,15.43333333,68.06666667,21.8,SE
2020-01-03 02:30:00,0.0,15.24,69.13333333,22.28,S
2020-01-03 02:45:00,0.0,15.17333333,69.6,20.8,S
2020-01-03 03:00:00,0.0,15.24666667,68.2,20.82,S
2020-01-03 03:15:00,0.0,15.18,67.73333333,18.48,SE
2020-01-03 03:30:00,0.0,14.88,68.53333333,14.56,SE
2020-01-03 03:45:00,0.0,14.66666667,69.46666667,13.6,SE
2020-01-03 04:00:00,0.0,14.51333333,70.06666667,15.16,SE
2020-01-03 04:15:00,0.0,14.41333333,70.2,14.68,S
2020-01-03 04:30:00,0.0,14.20666667,71.0,14.2,SE
2020-01-03 04:45:00,0.0,14.33333333,69.6,15.52,SE
2020-01-03 05:00:00,0.0,14.38,68.33333333,18.12,SE
2020-01-03 05:15:00,0.0,14.34,67.93333333,19.86,SE
2020-01-03 05:30:00,0.0,14.26,68.0,17.98,SE
2020-01-03 05:45:00,0.0,14.04,68.73333333,16.84,SE
2020-01-03 06:00:00,0.0,13.83333333,69.6,15.52,SE
2020-01-03 06:15:00,0.0,13.60666667,70.8,14.2,S
2020-01-03 06:30:00,0.0,13.85333333,69.66666667,13.36,S
2020-01-03 06:45:00,0.115,14.68,65.86666667,16.72,SE
2020-01-03 07:00:00,0.219,15.56666667,61.8,19.1,SE
2020-01-03 07:15:00,0.397,16.62666667,57.73333333,20.44,SE
2020-01-03 07:30:00,0.669,17.38,55.2,20.28,SE
2020-01-03 07:45:00,1.098,18.30666667,52.86666667,18.24,SE
2020-01-03 08:00:00,1.623,19.17333333,50.06666667,15.16,SE
2020-01-03 08:15:00,2.223,19.92,48.2,16.38,SE
2020-01-03 08:30:00,2.767,20.92,45.8,13.72,SE
2020-01-03 08:45:00,3.272,21.84,43.33333333,14.2,SE
2020-01-03 09:00:00,3.778,22.48666667,40.86666667,14.68,E
2020-01-03 09:15:00,4.293,23.57333333,37.4,14.92,E
2020-01-03 09:30:00,4.734,24.06,36.06666667,16.0,SE
2020-01-03 09:45:00,4.98,24.86,34.33333333,15.16,SE
2020-01-03 10:00:00,5.44,25.29333333,33.4,13.84,E
2020-01-03 10:15:00,5.841,25.88,32.0,10.96,SE
2020-01-03 10:30:00,6.248,26.82,30.2,10.24,SE
2020-01-03 10:45:00,6.531,27.7,27.33333333,9.4,E
2020-01-03 11:00:00,6.806,28.68,23.86666667,9.28,E
2020-01-03 11:15:00,6.875,29.37333333,21.73333333,8.866666667,S
2020-01-03 11:30:00,6.984,29.86,20.0,8.626666667,SE
2020-01-03 11:45:00,7.068,30.53333333,18.73333333,7.106666667000001,S
2020-01-03 12:00:00,7.118,31.36666667,16.0,8.893333333,NW
2020-01-03 12:15:00,7.215,31.88666667,14.0,9.226666667,S
2020-01-03 12:30:00,7.262,31.80666667,13.46666667,9.493333333,W
2020-01-03 12:45:00,7.286,32.52,13.13333333,10.45333333,W
2020-01-03 13:00:00,7.293,32.91333333,12.13333333,10.90666667,NW
2020-01-03 13:15:00,7.349,33.18666667,11.2,13.5,W
2020-01-03 13:30:00,7.335,34.22666667,11.26666667,13.64,S
2020-01-03 13:45:00,7.219,33.76,11.4,10.56666667,SE
2020-01-03 14:00:00,7.036,34.7,10.73333333,13.74,SW
2020-01-03 14:15:00,7.309,34.49333333,10.06666667,10.88,SW
2020-01-03 14:30:00,7.192,35.11333333,9.466666667,12.39333333,E
2020-01-03 14:45:00,6.96,35.06666667,10.0,10.95333333,SE
2020-01-03 15:00:00,7.1,35.55333333,9.933333333,13.26,E
2020-01-03 15:15:00,6.828,35.54666667,10.46666667,10.13333333,SW
2020-01-03 15:30:00,6.956,35.71333333,10.13333333,14.60666667,E
2020-01-03 15:45:00,6.698,35.95333333,10.06666667,17.06,S
2020-01-03 16:00:00,6.677,35.9,9.266666667,11.52666667,SW
2020-01-03 16:15:00,6.515,36.60666667,9.0,16.08,S
2020-01-03 16:30:00,6.148,36.44666667,9.0,15.12,NE
2020-01-03 16:45:00,5.87,36.48666667,8.8,18.94,E
2020-01-03 17:00:00,5.547,36.5,8.2,18.06,NE
2020-01-03 17:15:00,5.077,36.70666667,7.866666667,16.9,E
2020-01-03 17:30:00,4.645,36.52,8.0,17.42,SW
2020-01-03 17:45:00,4.273,36.79333333,7.666666667,17.66,E
2020-01-03 18:00:00,3.948,36.50666667,7.0,15.72,S
2020-01-03 18:15:00,3.431,36.55333333,6.8666666670000005,19.28,S
2020-01-03 18:30:00,3.021,36.31333333,7.0,16.66,SW
2020-01-03 18:45:00,2.525,36.08666667,7.0,18.86,SW
2020-01-03 19:00:00,2.094,35.88666667,7.0,17.66,NW
2020-01-03 19:15:00,1.595,35.88666667,7.0,13.98,W
2020-01-03 19:30:00,1.213,35.6,7.066666667000001,18.78,W
2020-01-03 19:45:00,0.838,35.00666667,7.933333332999999,13.84,N
2020-01-03 20:00:00,0.55,34.2,8.0,11.56,NE
2020-01-03 20:15:00,0.319,33.28,9.0,9.04,NE
2020-01-03 20:30:00,0.123,32.16666667,9.733333333,5.64,NE
2020-01-03 20:45:00,0.0,28.78666667,15.26666667,0.0,NE
2020-01-03 21:00:00,0.0,27.18666667,16.2,0.0,E
2020-01-03 21:15:00,0.0,26.18666667,16.4,1.2,E
2020-01-03 21:30:00,0.0,25.48,18.06666667,0.6,E
2020-01-03 21:45:00,0.0,24.35333333,21.73333333,0.0,SE
2020-01-03 22:00:00,0.0,23.76,20.53333333,4.546666667,SE
2020-01-03 22:15:00,0.0,22.93333333,21.6,6.04,S
2020-01-03 22:30:00,0.0,21.97333333,28.73333333,6.4,S
2020-01-03 22:45:00,0.0,22.06,23.8,9.346666667,S
2020-01-03 23:00:00,0.0,22.09333333,26.33333333,6.72,S
2020-01-03 23:15:00,0.0,21.81333333,24.6,7.226666667000001,S
2020-01-03 23:30:00,0.0,21.31333333,25.2,7.84,S
2020-01-03 23:45:00,0.0,21.25333333,25.26666667,6.986666667000001,S
2020-01-04 00:00:00,0.0,20.86666667,26.2,6.573333333,S
2020-01-04 00:15:00,0.0,20.75333333,26.73333333,5.946666667000001,S
2020-01-04 00:30:00,0.0,20.42666667,27.46666667,1.613333333,S
2020-01-04 00:45:00,0.0,19.83333333,28.6,4.426666667,S
2020-01-04 01:00:00,0.0,19.86666667,28.66666667,5.013333333,SE
2020-01-04 01:15:00,0.0,19.83333333,30.0,4.546666667,S
2020-01-04 01:30:00,0.0,19.46666667,29.0,6.04,S
2020-01-04 01:45:00,0.0,19.46666667,28.86666667,2.093333333,S
2020-01-04 02:00:00,0.0,19.12,29.66666667,5.973333332999999,S
2020-01-04 02:15:00,0.0,18.76666667,31.93333333,7.906666667,S
2020-01-04 02:30:00,0.0,18.16666667,32.33333333,7.28,SE
2020-01-04 02:45:00,0.0,18.83333333,32.06666667,3.08,S
2020-01-04 03:00:00,0.0,18.04,34.66666667,7.08,S
2020-01-04 03:15:00,0.0,18.70666667,34.53333333,5.48,SE
2020-01-04 03:30:00,0.0,18.24,32.26666667,5.453333333,SE
2020-01-04 03:45:00,0.0,17.79333333,33.53333333,3.64,E
2020-01-04 04:00:00,0.0,16.74,35.73333333,8.68,S
2020-01-04 04:15:00,0.0,17.2,35.33333333,9.76,S
2020-01-04 04:30:00,0.0,17.49333333,33.26666667,11.8,S
2020-01-04 04:45:00,0.0,17.52,33.2,10.6,SE
2020-01-04 05:00:00,0.0,17.95333333,31.93333333,11.32,S
2020-01-04 05:15:00,0.0,18.08,31.2,10.24,SE
2020-01-04 05:30:00,0.0,17.74,32.06666667,8.92,SE
2020-01-04 05:45:00,0.0,17.48666667,32.86666667,9.28,SE
2020-01-04 06:00:00,0.0,17.44666667,32.8,11.2,S
2020-01-04 06:15:00,0.0,18.53333333,30.66666667,11.68,S
2020-01-04 06:30:00,0.0,18.84666667,30.53333333,10.12,S
2020-01-04 06:45:00,0.174,20.60666667,29.53333333,10.21333333,S
2020-01-04 07:00:00,0.311,23.21333333,25.0,8.6,SW
2020-01-04 07:15:00,0.476,23.84666667,23.93333333,7.64,S
2020-01-04 07:30:00,0.686,24.72,23.86666667,4.933333333,SE
2020-01-04 07:45:00,0.97,25.62666667,22.66666667,0.0,SE
2020-01-04 08:00:00,1.332,26.48666667,21.2,6.066666667000001,SW
2020-01-04 08:15:00,1.797,27.75333333,19.73333333,7.693333332999999,E
2020-01-04 08:30:00,2.259,28.76666667,18.33333333,6.04,E
2020-01-04 08:45:00,2.714,29.1,16.86666667,9.76,S
2020-01-04 09:00:00,3.207,29.60666667,17.13333333,9.853333333,SW
2020-01-04 09:15:00,3.694,30.14666667,16.73333333,14.92,SW
2020-01-04 09:30:00,4.151,30.54,16.73333333,15.54,SW
2020-01-04 09:45:00,4.615,30.82666667,17.0,16.86,SW
2020-01-04 10:00:00,5.019,31.19333333,16.73333333,18.24,SW
2020-01-04 10:15:00,5.444,31.9,15.73333333,13.72,SW
2020-01-04 10:30:00,5.802,32.74666667,13.86666667,17.22,SW
2020-01-04 10:45:00,6.13,33.29333333,13.86666667,16.66,S
2020-01-04 11:00:00,6.485,33.58,14.93333333,21.8,SW
2020-01-04 11:15:00,6.81,34.04666667,15.4,19.0,S
2020-01-04 11:30:00,6.904,34.37333333,15.4,18.28,SW
2020-01-04 11:45:00,7.021,35.28666667,15.86666667,19.9,SW
2020-01-04 12:00:00,7.076,35.18,16.4,24.8,SW
2020-01-04 12:15:00,6.949,35.2,17.53333333,22.72,SW
2020-01-04 12:30:00,6.925,34.35333333,22.8,25.28666667,SW
2020-01-04 12:45:00,6.916,34.20666667,25.6,27.72666667,SW
2020-01-04 13:00:00,7.1,33.87333333,26.33333333,29.75333333,SW
2020-01-04 13:15:00,7.145,32.84666667,29.26666667,32.68666667,SW
2020-01-04 13:30:00,6.778,31.44666667,34.73333333,33.72666667,SW
2020-01-04 13:45:00,7.226,30.52666667,37.33333333,34.3,SW
2020-01-04 14:00:00,7.206,30.27333333,38.06666667,32.06,SW
2020-01-04 14:15:00,7.128,28.90666667,40.73333333,38.53333333,SW
2020-01-04 14:30:00,7.163,28.60666667,40.33333333,38.24666667,SW
2020-01-04 14:45:00,7.131,28.35333333,39.8,32.38,SW
2020-01-04 15:00:00,7.071,28.11333333,39.46666667,32.71333333,SW
2020-01-04 15:15:00,7.007,28.58666667,37.86666667,28.18666667,S
2020-01-04 15:30:00,6.862,28.82,37.33333333,26.26,S
2020-01-04 15:45:00,6.735,29.29333333,35.86666667,23.6,S
2020-01-04 16:00:00,6.611,28.72,37.13333333,31.43333333,SW
2020-01-04 16:15:00,6.365,28.06666667,38.33333333,34.23333333,SW
2020-01-04 16:30:00,3.828,27.6,38.86666667,31.34,SW
2020-01-04 16:45:00,5.399,26.91333333,39.6,28.09333333,S
2020-01-04 17:00:00,5.633,27.24,38.0,25.18,S
2020-01-04 17:15:00,5.211,27.43333333,36.6,26.40666667,S
2020-01-04 17:30:00,4.793,27.32666667,35.93333333,25.42,S
2020-01-04 17:45:00,4.406,27.49333333,34.93333333,26.14666667,S
2020-01-04 18:00:00,3.942,26.54,33.0,32.47333333,SE
2020-01-04 18:15:00,3.463,26.13333333,32.06666667,29.94,S
2020-01-04 18:30:00,2.946,25.64,32.6,28.50666667,S
2020-01-04 18:45:00,2.458,24.33333333,38.46666667,30.62,SE
2020-01-04 19:00:00,1.954,23.45333333,40.13333333,32.62,S
2020-01-04 19:15:00,1.493,22.38,42.33333333,33.87333333,S
2020-01-04 19:30:00,1.08,21.54666667,44.4,33.22,S
2020-01-04 19:45:00,0.759,20.84,46.53333333,33.33333333,S
2020-01-04 20:00:00,0.492,19.9,49.8,33.34,SE
2020-01-04 20:15:00,0.284,18.90666667,52.13333333,35.76,S
2020-01-04 20:30:00,0.108,18.02666667,54.13333333,36.94666667,S
2020-01-04 20:45:00,0.0,17.31333333,55.53333333,32.23333333,S
2020-01-04 21:00:00,0.0,16.72,55.46666667,35.55333333,S
2020-01-04 21:15:00,0.0,16.27333333,56.0,32.23333333,S
2020-01-04 21:30:00,0.0,15.96,55.4,31.57333333,S
2020-01-04 21:45:00,0.0,15.6,53.0,35.22,S
2020-01-04 22:00:00,0.0,15.28,53.6,30.74,S
2020-01-04 22:15:00,0.0,15.00666667,56.2,25.3,S
2020-01-04 22:30:00,0.0,14.81333333,57.0,24.46666667,S
2020-01-04 22:45:00,0.0,14.70666667,57.6,25.32666667,S
2020-01-04 23:00:00,0.0,14.62666667,56.6,23.94,S
2020-01-04 23:15:00,0.0,14.45333333,56.6,27.37333333,S
2020-01-04 23:30:00,0.0,14.22666667,59.6,31.58,S
2020-01-04 23:45:00,0.0,14.10666667,60.33333333,30.08666667,S
2020-01-05 00:00:00,0.0,14.00666667,60.0,25.3,S
2020-01-05 00:15:00,0.0,13.92,60.2,24.50666667,S
2020-01-05 00:30:00,0.0,13.87333333,61.06666667,23.1,S
2020-01-05 00:45:00,0.0,13.95333333,61.2,21.38,S
2020-01-05 01:00:00,0.0,14.02666667,60.8,18.0,S
2020-01-05 01:15:00,0.0,14.10666667,59.93333333,18.26,S
2020-01-05 01:30:00,0.0,14.16666667,59.06666667,20.76,S
2020-01-05 01:45:00,0.0,14.10666667,60.2,19.64,S
2020-01-05 02:00:00,0.0,14.1,61.0,19.14,S
2020-01-05 02:15:00,0.0,14.1,61.0,16.16,S
2020-01-05 02:30:00,0.0,14.1,61.0,17.1,S
2020-01-05 02:45:00,0.0,14.1,61.0,21.56,S
2020-01-05 03:00:00,0.0,14.1,61.0,22.5,S
2020-01-05 03:15:00,0.0,14.13333333,60.8,21.38,S
2020-01-05 03:30:00,0.0,14.2,60.0,18.52,S
2020-01-05 03:45:00,0.0,14.23333333,59.46666667,18.12,S
2020-01-05 04:00:00,0.0,14.24666667,58.33333333,19.04,S
2020-01-05 04:15:00,0.0,14.19333333,58.53333333,22.62,S
2020-01-05 04:30:00,0.0,14.08666667,58.73333333,16.78,S
2020-01-05 04:45:00,0.0,13.92666667,55.86666667,17.88,S
2020-01-05 05:00:00,0.0,13.89333333,52.53333333,17.72,S
2020-01-05 05:15:00,0.0,13.82,48.86666667,16.3,S
